Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
27/09/2024,20:30,Albacete,Deportivo La Coruna,2,5,A
28/09/2024,16:15,Cadiz,Eldense,1,2,A
28/09/2024,,Mirandes,Huesca,1,0,H
28/09/2024,18:30,Sporting Gijon,Real Zaragoza,1,0,H
28/09/2024,21:00,Malaga,Elche,0,3,A
29/09/2024,14:00,Levante,Almeria,4,2,H
29/09/2024,16:15,Burgos,Granada,2,2,D
29/09/2024,,Castellon,Tenerife,2,1,H
29/09/2024,18:30,Cordoba,Racing Ferrol,3,1,H
29/09/2024,,Real Oviedo,Eibar,1,0,H
30/09/2024,20:30,Racing Santander,Cartagena,1,2,A
04/10/2024,20:30,Huesca,Cadiz,3,1,H
05/10/2024,14:00,Racing Ferrol,Elche,1,0,H
05/10/2024,16:15,Eibar,Sporting Gijon,1,3,A
05/10/2024,,Mirandes,Granada,0,1,A
05/10/2024,18:30,Almeria,Burgos,2,0,H
05/10/2024,,Real Zaragoza,Racing Santander,2,3,A
05/10/2024,21:00,Tenerife,Cartagena,2,0,H
06/10/2024,14:00,Deportivo La Coruna,Malaga,0,0,D
06/10/2024,16:15,Eldense,Castellon,2,3,A
06/10/2024,18:30,Levante,Real Oviedo,0,0,D
06/10/2024,21:00,Albacete,Cordoba,1,1,D
11/10/2024,20:30,Tenerife,Real Zaragoza,2,3,A
12/10/2024,16:15,Cartagena,Racing Ferrol,0,1,A
12/10/2024,18:30,Cadiz,Malaga,2,2,D
12/10/2024,,Eibar,Eldense,1,0,H
13/10/2024,14:00,Huesca,Albacete,2,2,D
13/10/2024,16:15,Real Oviedo,Almeria,3,2,H
13/10/2024,,Racing Santander,Levante,1,0,H
13/10/2024,18:30,Burgos,Mirandes,0,1,A
13/10/2024,,Granada,Cordoba,1,0,H
13/10/2024,21:00,Elche,Deportivo La Coruna,0,0,D
14/10/2024,20:30,Sporting Gijon,Castellon,2,1,H
18/10/2024,20:30,Cordoba,Cartagena,2,1,H
19/10/2024,16:15,Deportivo La Coruna,Eldense,1,1,D
19/10/2024,,Malaga,Real Oviedo,0,0,D
19/10/2024,18:30,Castellon,Levante,2,0,H
19/10/2024,,Granada,Tenerife,4,0,H
19/10/2024,21:00,Mirandes,Eibar,1,0,H
20/10/2024,14:00,Cadiz,Racing Santander,0,1,A
20/10/2024,16:15,Racing Ferrol,Huesca,0,0,D
20/10/2024,18:30,Elche,Sporting Gijon,2,1,H
20/10/2024,,Real Zaragoza,Almeria,1,2,A
21/10/2024,20:30,Albacete,Burgos,2,0,H
22/10/2024,19:00,Real Oviedo,Mirandes,4,1,H
22/10/2024,21:00,Castellon,Granada,2,3,A
23/10/2024,19:00,Eldense,Real Zaragoza,2,3,A
23/10/2024,,Eibar,Cadiz,1,0,H
23/10/2024,21:00,Cartagena,Elche,0,0,D
23/10/2024,,Racing Santander,Cordoba,2,0,H
24/10/2024,19:00,Almeria,Albacete,3,1,H
24/10/2024,,Levante,Deportivo La Coruna,2,1,H
24/10/2024,21:00,Burgos,Racing Ferrol,1,1,D
24/10/2024,,Sporting Gijon,Huesca,2,1,H
24/10/2024,,Tenerife,Malaga,0,0,D
26/10/2024,16:15,Cadiz,Real Oviedo,2,0,H
26/10/2024,,Mirandes,Cartagena,3,1,H
26/10/2024,18:30,Cordoba,Eldense,2,0,H
26/10/2024,,Real Zaragoza,Castellon,1,2,A
27/10/2024,14:00,Malaga,Eibar,1,0,H
27/10/2024,16:15,Deportivo La Coruna,Racing Santander,1,2,A
27/10/2024,,Elche,Burgos,1,0,H
27/10/2024,18:30,Albacete,Sporting Gijon,3,3,D
27/10/2024,,Huesca,Almeria,2,2,D
27/10/2024,21:00,Granada,Levante,1,2,A
28/10/2024,20:30,Racing Ferrol,Tenerife,1,1,D
02/11/2024,14:00,Eibar,Elche,0,2,A
02/11/2024,16:15,Cartagena,Deportivo La Coruna,1,5,A
02/11/2024,,Sporting Gijon,Cadiz,2,0,H
02/11/2024,18:30,Racing Santander,Albacete,1,1,D
02/11/2024,,Real Zaragoza,Granada,2,1,H
03/11/2024,14:00,Real Oviedo,Burgos,3,1,H
03/11/2024,18:30,Tenerife,Mirandes,1,0,H
20/11/2024,20:00,Eldense,Huesca,2,1,H
26/11/2024,20:30,Almeria,Cordoba,4,0,H
27/11/2024,19:00,Castellon,Racing Ferrol,0,0,D
27/11/2024,,Levante,Malaga,4,2,H
08/11/2024,20:30,Elche,Almeria,1,2,A
09/11/2024,16:15,Mirandes,Cadiz,2,2,D
09/11/2024,18:30,Huesca,Real Zaragoza,1,1,D
09/11/2024,,Granada,Eldense,3,2,H
09/11/2024,21:00,Malaga,Cartagena,1,0,H
10/11/2024,14:00,Cordoba,Castellon,2,2,D
10/11/2024,16:15,Burgos,Sporting Gijon,0,2,A
10/11/2024,,Racing Ferrol,Racing Santander,1,2,A
10/11/2024,18:30,Albacete,Real Oviedo,2,2,D
11/11/2024,20:30,Deportivo La Coruna,Eibar,1,0,H
07/01/2025,21:30,Tenerife,Levante,0,3,A
16/11/2024,14:00,Eibar,Racing Ferrol,2,0,H
16/11/2024,16:15,Castellon,Mirandes,1,3,A
16/11/2024,,Eldense,Albacete,2,0,H
16/11/2024,18:30,Racing Santander,Burgos,2,0,H
16/11/2024,,Levante,Elche,1,1,D
16/11/2024,21:00,Sporting Gijon,Granada,1,2,A
17/11/2024,16:15,Cadiz,Cordoba,2,0,H
17/11/2024,,Real Oviedo,Tenerife,3,1,H
17/11/2024,18:30,Almeria,Deportivo La Coruna,2,1,H
17/11/2024,,Cartagena,Huesca,1,0,H
17/11/2024,21:00,Real Zaragoza,Malaga,0,0,D
22/11/2024,20:30,Racing Ferrol,Levante,0,0,D
23/11/2024,14:00,Cartagena,Almeria,1,2,A
23/11/2024,16:15,Granada,Cadiz,0,0,D
23/11/2024,18:30,Burgos,Eibar,1,0,H
23/11/2024,,Cordoba,Real Zaragoza,2,2,D
23/11/2024,21:00,Malaga,Racing Santander,0,0,D
24/11/2024,14:00,Albacete,Tenerife,2,1,H
24/11/2024,16:15,Deportivo La Coruna,Sporting Gijon,1,1,D
24/11/2024,,Mirandes,Eldense,1,0,H
24/11/2024,18:30,Huesca,Castellon,1,1,D
24/11/2024,21:00,Elche,Real Oviedo,4,0,H
29/11/2024,20:30,Real Oviedo,Huesca,0,3,A
30/11/2024,16:15,Almeria,Granada,2,1,H
30/11/2024,,Real Zaragoza,Albacete,0,1,A
30/11/2024,18:30,Cadiz,Deportivo La Coruna,2,4,A
30/11/2024,,Racing Santander,Mirandes,0,1,A
30/11/2024,21:00,Tenerife,Elche,1,1,D
01/12/2024,14:00,Castellon,Malaga,2,0,H
01/12/2024,18:30,Eldense,Racing Ferrol,0,0,D
01/12/2024,,Levante,Burgos,3,1,H
01/12/2024,21:00,Sporting Gijon,Cordoba,2,0,H
02/12/2024,20:30,Eibar,Cartagena,1,0,H
06/12/2024,20:30,Mirandes,Levante,2,1,H
07/12/2024,14:00,Elche,Cadiz,2,1,H
07/12/2024,16:15,Granada,Racing Santander,3,0,H
07/12/2024,18:30,Deportivo La Coruna,Real Zaragoza,1,1,D
07/12/2024,21:00,Huesca,Eibar,2,1,H
08/12/2024,14:00,Racing Ferrol,Real Oviedo,1,5,A
08/12/2024,16:15,Malaga,Almeria,1,1,D
08/12/2024,18:30,Albacete,Castellon,0,0,D
08/12/2024,,Burgos,Eldense,1,0,H
08/12/2024,21:00,Cordoba,Tenerife,3,0,H
09/12/2024,20:30,Cartagena,Sporting Gijon,1,0,H
13/12/2024,20:30,Almeria,Mirandes,1,0,H
14/12/2024,14:00,Levante,Cordoba,2,2,D
14/12/2024,16:15,Cadiz,Albacete,1,0,H
14/12/2024,,Castellon,Cartagena,4,1,H
14/12/2024,18:30,Eibar,Real Zaragoza,2,1,H
14/12/2024,,Eldense,Elche,0,0,D
14/12/2024,21:00,Real Oviedo,Granada,2,0,H
15/12/2024,14:00,Sporting Gijon,Racing Ferrol,1,3,A
15/12/2024,16:15,Burgos,Malaga,0,0,D
15/12/2024,18:30,Racing Santander,Huesca,0,1,A
29/01/2025,21:00,Tenerife,Deportivo La Coruna,0,0,D
17/12/2024,19:00,Albacete,Levante,0,0,D
17/12/2024,,Granada,Cartagena,4,1,H
17/12/2024,21:15,Cordoba,Eibar,2,1,H
17/12/2024,,Real Zaragoza,Real Oviedo,2,3,A
18/12/2024,19:00,Racing Ferrol,Almeria,1,4,A
18/12/2024,21:15,Mirandes,Sporting Gijon,1,1,D
18/12/2024,,Malaga,Eldense,3,0,H
19/12/2024,19:00,Elche,Racing Santander,3,0,H
19/12/2024,,Cadiz,Burgos,1,1,D
19/12/2024,21:15,Huesca,Tenerife,1,0,H
19/12/2024,,Deportivo La Coruna,Castellon,5,1,H
20/12/2024,20:30,Cartagena,Albacete,0,0,D
21/12/2024,14:00,Eibar,Granada,1,1,D
21/12/2024,16:15,Real Oviedo,Cordoba,2,3,A
21/12/2024,18:30,Real Zaragoza,Racing Ferrol,1,0,H
21/12/2024,,Sporting Gijon,Malaga,1,3,A
22/12/2024,14:00,Burgos,Tenerife,1,0,H
22/12/2024,16:15,Castellon,Elche,0,2,A
22/12/2024,18:30,Almeria,Cadiz,1,1,D
22/12/2024,,Racing Santander,Eldense,2,2,D
22/12/2024,21:00,Deportivo La Coruna,Mirandes,0,4,A
22/12/2024,,Levante,Huesca,1,1,D
10/01/2025,20:30,Granada,Burgos,0,0,D
11/01/2025,14:00,Racing Ferrol,Cartagena,0,0,D
11/01/2025,16:15,Albacete,Racing Santander,2,2,D
11/01/2025,,Huesca,Mirandes,1,0,H
11/01/2025,18:30,Tenerife,Castellon,2,0,H
11/01/2025,,Malaga,Deportivo La Coruna,1,1,D
11/01/2025,21:00,Real Oviedo,Sporting Gijon,1,1,D
12/01/2025,14:00,Cordoba,Almeria,0,3,A
12/01/2025,16:15,Cadiz,Levante,0,0,D
12/01/2025,,Elche,Real Zaragoza,1,0,H
13/01/2025,20:30,Eldense,Eibar,1,3,A
17/01/2025,20:30,Cartagena,Real Oviedo,0,1,A
18/01/2025,16:15,Eldense,Cadiz,1,4,A
18/01/2025,18:30,Eibar,Albacete,1,1,D
18/01/2025,,Sporting Gijon,Elche,1,1,D
18/01/2025,21:00,Levante,Granada,3,1,H
19/01/2025,14:00,Burgos,Deportivo La Coruna,0,1,A
19/01/2025,16:15,Racing Santander,Racing Ferrol,6,0,H
19/01/2025,18:30,Castellon,Cordoba,1,2,A
19/01/2025,,Real Zaragoza,Tenerife,2,2,D
19/01/2025,21:00,Almeria,Huesca,0,0,D
20/01/2025,20:30,Mirandes,Malaga,3,2,H
24/01/2025,20:30,Elche,Eibar,2,0,H
25/01/2025,16:15,Cordoba,Racing Santander,1,2,A
25/01/2025,18:30,Deportivo La Coruna,Levante,1,2,A
25/01/2025,,Huesca,Cartagena,4,0,H
25/01/2025,21:00,Tenerife,Eldense,0,1,A
26/01/2025,14:00,Granada,Sporting Gijon,3,1,H
26/01/2025,16:15,Albacete,Almeria,2,1,H
26/01/2025,,Real Oviedo,Castellon,1,0,H
26/01/2025,18:30,Malaga,Real Zaragoza,1,2,A
27/01/2025,20:30,Cadiz,Mirandes,3,1,H
05/03/2025,20:00,Racing Ferrol,Burgos,0,1,A
31/01/2025,20:30,Eldense,Granada,0,3,A
01/02/2025,14:00,Mirandes,Elche,3,0,H
01/02/2025,16:15,Sporting Gijon,Burgos,2,0,H
01/02/2025,18:30,Almeria,Real Oviedo,1,1,D
01/02/2025,21:00,Racing Santander,Malaga,2,1,H
02/02/2025,14:00,Castellon,Huesca,0,1,A
02/02/2025,16:15,Eibar,Deportivo La Coruna,0,1,A
02/02/2025,18:30,Cartagena,Cordoba,0,1,A
02/02/2025,,Real Zaragoza,Cadiz,0,0,D
02/02/2025,21:00,Tenerife,Albacete,3,1,H
03/02/2025,20:30,Levante,Racing Ferrol,0,1,A
07/02/2025,20:30,Albacete,Real Zaragoza,2,1,H
08/02/2025,14:00,Racing Ferrol,Castellon,1,3,A
08/02/2025,16:15,Granada,Mirandes,0,0,D
08/02/2025,18:30,Sporting Gijon,Eibar,0,0,D
08/02/2025,,Malaga,Levante,1,1,D
09/02/2025,14:00,Elche,Tenerife,2,0,H
09/02/2025,16:15,Burgos,Racing Santander,2,1,H
09/02/2025,,Cordoba,Huesca,1,2,A
09/02/2025,18:30,Cadiz,Cartagena,5,2,H
09/02/2025,,Deportivo La Coruna,Almeria,3,1,H
10/02/2025,20:30,Real Oviedo,Eldense,0,0,D
14/02/2025,20:30,Mirandes,Racing Ferrol,4,1,H
15/02/2025,14:00,Castellon,Eibar,2,0,H
15/02/2025,16:15,Cartagena,Malaga,0,1,A
15/02/2025,18:30,Racing Santander,Cadiz,2,3,A
15/02/2025,21:00,Tenerife,Cordoba,2,3,A
16/02/2025,14:00,Levante,Sporting Gijon,0,0,D
16/02/2025,16:15,Eldense,Deportivo La Coruna,2,0,H
16/02/2025,,Huesca,Granada,1,1,D
16/02/2025,18:30,Real Zaragoza,Burgos,0,1,A
16/02/2025,21:00,Real Oviedo,Albacete,1,0,H
17/02/2025,20:30,Almeria,Elche,1,1,D
21/02/2025,20:30,Malaga,Tenerife,1,0,H
22/02/2025,14:00,Racing Ferrol,Cordoba,0,1,A
22/02/2025,16:15,Burgos,Real Oviedo,1,2,A
22/02/2025,,Eibar,Racing Santander,2,2,D
22/02/2025,18:30,Granada,Real Zaragoza,2,2,D
22/02/2025,21:00,Sporting Gijon,Almeria,1,1,D
23/02/2025,14:00,Deportivo La Coruna,Huesca,0,0,D
23/02/2025,16:15,Elche,Cartagena,2,1,H
23/02/2025,18:30,Albacete,Eldense,0,1,A
23/02/2025,,Levante,Mirandes,1,0,H
23/02/2025,21:00,Cadiz,Castellon,0,0,D
28/02/2025,20:30,Cartagena,Eibar,0,2,A
01/03/2025,16:15,Castellon,Burgos,2,1,H
01/03/2025,,Huesca,Racing Ferrol,3,1,H
01/03/2025,18:30,Real Zaragoza,Sporting Gijon,1,1,D
01/03/2025,21:00,Almeria,Malaga,2,2,D
02/03/2025,14:00,Cordoba,Granada,5,0,H
02/03/2025,16:15,Real Oviedo,Deportivo La Coruna,1,2,A
02/03/2025,18:30,Albacete,Cadiz,3,0,H
02/03/2025,,Eldense,Levante,1,2,A
02/03/2025,21:00,Racing Santander,Elche,2,0,H
03/03/2025,20:30,Mirandes,Tenerife,2,0,H
07/03/2025,19:00,Eibar,Almeria,1,0,H
07/03/2025,21:00,Deportivo La Coruna,Cordoba,1,1,D
08/03/2025,16:15,Mirandes,Real Oviedo,1,0,H
08/03/2025,18:30,Elche,Castellon,3,1,H
08/03/2025,,Sporting Gijon,Racing Santander,1,1,D
08/03/2025,21:00,Real Zaragoza,Eldense,2,4,A
09/03/2025,14:00,Tenerife,Huesca,2,0,H
09/03/2025,16:15,Malaga,Cadiz,0,2,A
09/03/2025,18:30,Levante,Cartagena,3,0,H
09/03/2025,21:00,Granada,Racing Ferrol,3,0,H
10/03/2025,20:30,Burgos,Albacete,1,0,H
14/03/2025,20:30,Real Oviedo,Elche,1,1,D
15/03/2025,14:00,Racing Ferrol,Eibar,0,0,D
15/03/2025,16:15,Albacete,Malaga,2,0,H
15/03/2025,,Cartagena,Burgos,0,1,A
15/03/2025,18:30,Almeria,Real Zaragoza,4,1,H
15/03/2025,21:00,Cordoba,Sporting Gijon,1,1,D
16/03/2025,14:00,Eldense,Mirandes,2,2,D
16/03/2025,16:15,Huesca,Levante,1,2,A
16/03/2025,,Racing Santander,Tenerife,2,1,H
16/03/2025,18:30,Cadiz,Granada,1,0,H
17/03/2025,20:30,Castellon,Deportivo La Coruna,2,2,D
21/03/2025,20:30,Burgos,Almeria,3,1,H
22/03/2025,16:15,Elche,Eldense,2,0,H
22/03/2025,18:30,Mirandes,Racing Santander,2,1,H
22/03/2025,,Malaga,Racing Ferrol,2,0,H
22/03/2025,21:00,Granada,Real Oviedo,1,0,H
23/03/2025,14:00,Levante,Castellon,3,2,H
23/03/2025,16:15,Eibar,Huesca,2,1,H
23/03/2025,,Sporting Gijon,Albacete,0,2,A
23/03/2025,18:30,Tenerife,Cadiz,2,1,H
23/03/2025,,Deportivo La Coruna,Cartagena,2,2,D
24/03/2025,20:30,Real Zaragoza,Cordoba,1,1,D
28/03/2025,20:30,Tenerife,Granada,2,1,H
29/03/2025,14:00,Eldense,Burgos,0,0,D
29/03/2025,16:15,Racing Ferrol,Deportivo La Coruna,0,1,A
29/03/2025,18:30,Cartagena,Castellon,2,2,D
29/03/2025,,Racing Santander,Real Zaragoza,2,0,H
29/03/2025,21:00,Almeria,Levante,1,0,H
30/03/2025,14:00,Cordoba,Elche,1,2,A
30/03/2025,16:15,Real Oviedo,Malaga,2,1,H
30/03/2025,18:30,Albacete,Mirandes,3,2,H
30/03/2025,,Huesca,Sporting Gijon,3,2,H
31/03/2025,20:30,Cadiz,Eibar,0,0,D
04/04/2025,20:30,Castellon,Albacete,2,2,D
05/04/2025,16:15,Eibar,Real Oviedo,1,1,D
05/04/2025,18:30,Cartagena,Eldense,0,1,A
05/04/2025,,Granada,Almeria,3,1,H
05/04/2025,21:00,Sporting Gijon,Tenerife,1,3,A
06/04/2025,14:00,Real Zaragoza,Mirandes,1,0,H
06/04/2025,16:15,Levante,Racing Santander,3,1,H
06/04/2025,18:30,Burgos,Huesca,2,1,H
06/04/2025,,Malaga,Cordoba,0,1,A
06/04/2025,21:00,Deportivo La Coruna,Cadiz,1,0,H
07/04/2025,20:30,Elche,Racing Ferrol,1,0,H
11/04/2025,20:30,Cordoba,Levante,2,2,D
12/04/2025,16:15,Real Zaragoza,Eibar,2,2,D
12/04/2025,18:30,Cadiz,Elche,0,1,A
12/04/2025,,Tenerife,Burgos,0,0,D
12/04/2025,21:00,Real Oviedo,Racing Ferrol,3,0,H
13/04/2025,14:00,Albacete,Granada,0,2,A
13/04/2025,16:15,Racing Santander,Castellon,1,1,D
13/04/2025,18:30,Eldense,Sporting Gijon,1,2,A
13/04/2025,,Mirandes,Deportivo La Coruna,2,2,D
13/04/2025,21:00,Almeria,Cartagena,2,1,H
14/04/2025,20:30,Huesca,Malaga,1,0,H
18/04/2025,19:00,Sporting Gijon,Mirandes,3,1,H
18/04/2025,21:00,Castellon,Almeria,4,1,H
19/04/2025,14:00,Racing Ferrol,Eldense,1,0,H
19/04/2025,16:15,Huesca,Racing Santander,1,3,A
19/04/2025,18:30,Levante,Real Zaragoza,5,2,H
19/04/2025,21:00,Burgos,Cadiz,2,2,D
20/04/2025,14:00,Cartagena,Granada,2,3,A
20/04/2025,16:15,Cordoba,Real Oviedo,0,0,D
20/04/2025,18:30,Elche,Albacete,2,2,D
20/04/2025,21:00,Deportivo La Coruna,Tenerife,0,0,D
21/04/2025,20:30,Eibar,Malaga,2,2,D
25/04/2025,20:30,Cadiz,Sporting Gijon,1,0,H
26/04/2025,14:00,Albacete,Cartagena,3,1,H
26/04/2025,16:15,Eldense,Cordoba,1,1,D
26/04/2025,,Real Oviedo,Levante,1,0,H
26/04/2025,18:30,Mirandes,Burgos,2,1,H
26/04/2025,,Granada,Elche,1,1,D
27/04/2025,16:15,Racing Santander,Deportivo La Coruna,2,1,H
27/04/2025,18:30,Malaga,Castellon,1,0,H
27/04/2025,,Tenerife,Eibar,1,1,D
27/04/2025,21:00,Real Zaragoza,Huesca,1,1,D
29/04/2025,20:30,Almeria,Racing Ferrol,2,1,H
02/05/2025,20:30,Cordoba,Cadiz,4,2,H
03/05/2025,16:15,Huesca,Real Oviedo,1,2,A
03/05/2025,18:30,Eibar,Mirandes,0,1,A
03/05/2025,,Malaga,Granada,1,0,H
03/05/2025,21:00,Burgos,Elche,0,1,A
04/05/2025,14:00,Levante,Tenerife,1,1,D
04/05/2025,16:15,Racing Ferrol,Real Zaragoza,1,2,A
04/05/2025,18:30,Almeria,Eldense,5,0,H
04/05/2025,,Cartagena,Racing Santander,1,0,H
04/05/2025,21:00,Deportivo La Coruna,Albacete,5,1,H
05/05/2025,20:30,Castellon,Sporting Gijon,4,3,H
09/05/2025,20:30,Cadiz,Almeria,2,1,H
10/05/2025,16:15,Mirandes,Castellon,3,2,H
10/05/2025,,Sporting Gijon,Deportivo La Coruna,2,1,H
10/05/2025,18:30,Burgos,Cordoba,3,2,H
10/05/2025,,Elche,Levante,1,3,A
10/05/2025,21:00,Real Zaragoza,Cartagena,3,2,H
11/05/2025,14:00,Racing Santander,Real Oviedo,1,1,D
11/05/2025,18:30,Albacete,Huesca,3,2,H
11/05/2025,,Eldense,Malaga,1,0,H
11/05/2025,21:00,Tenerife,Racing Ferrol,0,0,D
12/05/2025,20:30,Granada,Eibar,0,2,A
16/05/2025,20:30,Levante,Albacete,1,0,H
17/05/2025,16:15,Deportivo La Coruna,Granada,2,3,A
17/05/2025,,Eibar,Burgos,1,0,H
17/05/2025,18:30,Cartagena,Tenerife,1,0,H
17/05/2025,,Huesca,Elche,2,1,H
17/05/2025,21:00,Malaga,Sporting Gijon,2,1,H
18/05/2025,14:00,Racing Ferrol,Cadiz,1,0,H
18/05/2025,16:15,Castellon,Eldense,1,1,D
18/05/2025,,Real Oviedo,Real Zaragoza,1,0,H
18/05/2025,21:00,Almeria,Racing Santander,2,0,H
19/05/2025,20:30,Cordoba,Mirandes,1,2,A
24/05/2025,18:30,Albacete,Racing Ferrol,2,0,H
25/05/2025,18:30,Burgos,Levante,2,3,A
25/05/2025,,Cadiz,Huesca,4,0,H
25/05/2025,,Elche,Malaga,2,0,H
25/05/2025,,Eldense,Racing Santander,3,3,D
25/05/2025,,Mirandes,Almeria,0,0,D
25/05/2025,,Sporting Gijon,Cartagena,3,2,H
25/05/2025,,Granada,Castellon,2,1,H
25/05/2025,,Eibar,Cordoba,4,1,H
25/05/2025,,Real Zaragoza,Deportivo La Coruna,1,0,H
25/05/2025,,Tenerife,Real Oviedo,0,1,A
30/05/2025,20:30,Castellon,Real Zaragoza,4,1,H
31/05/2025,16:15,Racing Ferrol,Sporting Gijon,0,2,A
15/08/2025,20:30,Burgos,Cultural Leonesa,5,1,H
15/08/2025,,Valladolid,Ceuta,3,0,H
16/08/2025,16:00,Racing Santander,Castellon,3,1,H
16/08/2025,18:30,Malaga,Eibar,1,1,D
16/08/2025,20:30,Granada,Deportivo La Coruna,1,3,A
17/08/2025,16:00,Real Sociedad B,Real Zaragoza,1,0,H
17/08/2025,18:30,Cadiz,Mirandes,1,0,H
17/08/2025,20:30,Huesca,Leganes,1,1,D
17/08/2025,,Las Palmas,Andorra,1,1,D
18/08/2025,18:00,Sporting Gijon,Cordoba,2,1,H
18/08/2025,20:30,Almeria,Albacete,4,4,D
22/08/2025,18:30,Eibar,Granada,3,0,H
22/08/2025,20:30,Castellon,Valladolid,0,1,A
22/08/2025,,Leganes,Cadiz,1,1,D
23/08/2025,16:00,Mirandes,Huesca,0,1,A
23/08/2025,18:00,Ceuta,Sporting Gijon,0,1,A
23/08/2025,20:30,Real Zaragoza,Andorra,1,3,A
24/08/2025,16:00,Deportivo La Coruna,Burgos,0,0,D
24/08/2025,18:30,Cultural Leonesa,Almeria,0,1,A
24/08/2025,20:30,Malaga,Real Sociedad B,1,0,H
25/08/2025,18:30,Albacete,Racing Santander,2,3,A
25/08/2025,20:30,Cordoba,Las Palmas,1,3,A
29/08/2025,18:30,Real Sociedad B,Almeria,2,2,D
29/08/2025,20:30,Sporting Gijon,Cultural Leonesa,1,0,H
30/08/2025,16:00,Racing Santander,Ceuta,4,1,H
30/08/2025,18:00,Valladolid,Cordoba,0,0,D
30/08/2025,20:30,Castellon,Real Zaragoza,1,1,D
31/08/2025,16:00,Andorra,Burgos,2,1,H
31/08/2025,,Cadiz,Albacete,2,1,H
31/08/2025,18:30,Las Palmas,Malaga,0,1,A
31/08/2025,20:30,Granada,Mirandes,1,2,A
01/09/2025,18:30,Huesca,Eibar,2,1,H
01/09/2025,20:30,Leganes,Deportivo La Coruna,2,2,D
05/09/2025,18:30,Albacete,Mirandes,1,4,A
05/09/2025,20:30,Cordoba,Castellon,2,1,H
06/09/2025,15:15,Deportivo La Coruna,Sporting Gijon,1,0,H
06/09/2025,17:30,Real Zaragoza,Valladolid,1,1,D
06/09/2025,20:00,Malaga,Granada,2,2,D
07/09/2025,13:00,Ceuta,Huesca,2,1,H
07/09/2025,15:15,Burgos,Las Palmas,0,0,D
07/09/2025,,Real Sociedad B,Cadiz,3,3,D
07/09/2025,17:30,Almeria,Racing Santander,2,3,A
07/09/2025,,Cultural Leonesa,Leganes,0,0,D
08/09/2025,19:30,Eibar,Andorra,2,0,H
12/09/2025,19:30,Las Palmas,Real Sociedad B,2,1,H
13/09/2025,15:15,Cadiz,Eibar,1,0,H
13/09/2025,,Mirandes,Deportivo La Coruna,1,5,A
13/09/2025,17:30,Huesca,Malaga,1,0,H
13/09/2025,20:00,Valladolid,Almeria,3,1,H
14/09/2025,13:00,Andorra,Cordoba,3,1,H
14/09/2025,15:15,Racing Santander,Cultural Leonesa,2,4,A
14/09/2025,17:30,Castellon,Ceuta,3,3,D
14/09/2025,,Sporting Gijon,Burgos,2,3,A
14/09/2025,20:00,Granada,Leganes,0,2,A
15/09/2025,19:30,Real Zaragoza,Albacete,0,0,D
19/09/2025,19:30,Deportivo La Coruna,Huesca,4,0,H
20/09/2025,15:15,Cultural Leonesa,Castellon,1,3,A
20/09/2025,17:30,Leganes,Las Palmas,0,1,A
20/09/2025,,Andorra,Mirandes,1,1,D
20/09/2025,20:00,Almeria,Sporting Gijon,2,1,H
21/09/2025,13:00,Ceuta,Real Zaragoza,1,0,H
21/09/2025,15:15,Albacete,Valladolid,2,0,H
21/09/2025,17:30,Eibar,Real Sociedad B,2,1,H
21/09/2025,,Malaga,Cadiz,0,1,A
21/09/2025,20:00,Cordoba,Racing Santander,2,2,D
22/09/2025,19:30,Burgos,Granada,1,1,D
26/09/2025,19:30,Mirandes,Real Zaragoza,0,1,A
27/09/2025,17:30,Eibar,Deportivo La Coruna,1,1,D
27/09/2025,,Racing Santander,Andorra,1,2,A
27/09/2025,20:00,Las Palmas,Almeria,0,1,A
28/09/2025,13:00,Real Sociedad B,Cordoba,1,1,D
28/09/2025,15:15,Burgos,Malaga,2,1,H
28/09/2025,,Cadiz,Ceuta,0,0,D
28/09/2025,17:30,Sporting Gijon,Albacete,3,4,A
28/09/2025,,Valladolid,Cultural Leonesa,0,1,A
28/09/2025,20:00,Huesca,Granada,0,1,A
29/09/2025,19:30,Leganes,Castellon,0,1,A
03/10/2025,19:30,Ceuta,Eibar,1,0,H
04/10/2025,15:15,Deportivo La Coruna,Almeria,1,1,D
04/10/2025,17:30,Andorra,Leganes,1,2,A
04/10/2025,,Huesca,Burgos,2,1,H
04/10/2025,20:00,Granada,Real Sociedad B,5,2,H
05/10/2025,13:00,Real Zaragoza,Cordoba,0,1,A
05/10/2025,15:15,Castellon,Sporting Gijon,3,1,H
05/10/2025,17:30,Racing Santander,Malaga,3,0,H
05/10/2025,,Valladolid,Mirandes,1,1,D
05/10/2025,20:00,Las Palmas,Cadiz,1,0,H
06/10/2025,19:30,Cultural Leonesa,Albacete,0,0,D
10/10/2025,19:30,Granada,Las Palmas,0,0,D
11/10/2025,15:15,Mirandes,Leganes,0,0,D
11/10/2025,17:30,Almeria,Real Zaragoza,4,2,H
11/10/2025,,Real Sociedad B,Andorra,3,0,H
12/10/2025,13:00,Albacete,Ceuta,0,0,D
12/10/2025,15:15,Eibar,Castellon,0,0,D
12/10/2025,,Sporting Gijon,Racing Santander,2,1,H
12/10/2025,17:30,Burgos,Valladolid,0,1,A
12/10/2025,,Cadiz,Huesca,1,0,H
12/10/2025,20:00,Malaga,Deportivo La Coruna,3,0,H
13/10/2025,19:30,Cordoba,Cultural Leonesa,1,0,H
